Molecule,Radical Y,Radical Z,Bond Index,Bond Type,BDE,BDFE,BDSCFE,SET
Brc1ccn2nccc2n1,[H],Brc1ccn2nc[c]c2n1,14,C-H,120.8412907,112.3397987,127.2205327,train
Brc1ccn2ncnc2c1,[Br],[c]1ccn2ncnc2c1,0,Br-C,81.3596794,71.8918236,82.62412362,train
Brc1ccn2ncnc2c1,[H],Brc1[c]cn2ncnc2c1,11,C-H,115.3192115,106.7286132,122.0100961,train
Brc1ccn2ncnc2c1,[H],Brc1c[c]n2ncnc2c1,12,C-H,116.0797524,107.5311973,122.8781163,train
Brc1ccn2ncnc2c1,[H],Brc1ccn2n[c]nc2c1,13,C-H,116.0088438,107.5060969,122.7028908,train
Brc1ccn2ncnc2c1,[H],Brc1[c]c2ncnn2cc1,14,C-H,115.6216708,107.0185224,122.1787453,train
Brc1ccn2ncncc12,[Br],[c]1ccn2ncncc12,0,Br-C,86.97776747,77.58960532,88.06463182,train
Brc1ccn2ncncc12,[H],Brc1[c]cn2ncncc12,11,C-H,118.8922477,110.3449476,125.3311794,train
Brc1ccn2ncncc12,[H],Brc1c[c]n2ncncc12,12,C-H,120.4610202,111.8779521,127.0078198,train
Brc1ccn2ncncc12,[H],Brc1ccn2n[c]ncc12,13,C-H,109.7826996,101.2648924,116.5612439,train
Brc1ccn2ncncc12,[H],Brc1ccn2ncn[c]c12,14,C-H,105.9191266,97.39567189,112.5183061,train
Brc1ccn2nncc2c1,[Br],[c]1ccn2nncc2c1,0,Br-C,81.69602422,72.23507103,82.9617534,train
Brc1ccn2nncc2c1,[H],Brc1[c]cn2nncc2c1,11,C-H,115.0882881,106.5083576,121.8037085,train
Brc1ccn2nncc2c1,[H],Brc1c[c]n2nncc2c1,12,C-H,116.6363528,108.0595598,123.5048217,train
Brc1ccn2nncc2c1,[H],Brc1ccn2nn[c]c2c1,13,C-H,118.3287446,109.8398029,124.8714415,train
Brc1ccn2nncc2c1,[H],Brc1[c]c2cnnn2cc1,14,C-H,114.3264922,105.7258539,120.8961114,train
Brc1ccn2nnnc2c1,[Br],[c]1ccn2nnnc2c1,0,Br-C,81.12624605,71.66717538,82.36734583,train
Brc1ccn2nnnc2c1,[H],Brc1[c]cn2nnnc2c1,11,C-H,115.4045527,106.8239946,122.1030239,train
Brc1ccn2nnnc2c1,[H],Brc1c[c]n2nnnc2c1,12,C-H,116.5616793,108.0118692,123.4083737,train
Brc1ccn2nnnc2c1,[H],Brc1[c]c2nnnn2cc1,13,C-H,116.0897925,107.4973118,122.6467538,train
Brc1ccnc(C2CC2)c1,[Br],[c]1ccnc(C2CC2)c1,0,Br-C,81.51530163,72.06062352,82.78216607,train
Brc1ccnc(C2CC2)c1,[CH]1CC1,Brc1c[c]ncc1,5,C-C,110.0995916,96.1902271,114.4567812,train
Brc1ccnc(C2CC2)c1,[H],Brc1[c]cnc(C2CC2)c1,11,C-H,114.031563,105.4522599,120.6139521,train
Brc1ccnc(C2CC2)c1,[H],Brc1c[c]nc(C2CC2)c1,12,C-H,105.7572293,97.21369428,112.385657,train
Brc1ccnc(C2CC2)c1,[H],Brc1ccnc([C]2CC2)c1,13,C-H,100.6863291,91.37723307,108.2610803,train
Brc1ccnc(C2CC2)c1,[H],Brc1ccnc(C2[CH]C2)c1,14,C-H,108.9713304,100.1654966,116.5541531,train
Brc1ccnc(C2CC2)c1,[H],Brc1[c]c(C2CC2)ncc1,18,C-H,113.2076437,104.5655897,119.7516799,train
Brc1ccnc2[nH]ccc21,[Br],[c]1ccnc2[nH]ccc12,0,Br-C,82.79416497,73.31689654,84.03041382,train
Brc1ccnc2[nH]ccc21,[H],Brc1[c]cnc2[nH]ccc12,11,C-H,113.9644195,105.3788414,120.5201458,train
Brc1ccnc2[nH]ccc21,[H],Brc1c[c]nc2[nH]ccc12,12,C-H,107.0404852,98.49695019,113.6859114,train
Brc1ccnc2[nH]ccc21,[H],Brc1ccnc2c1C=C[N]2,13,H-N,99.65595931,91.12622947,107.1189706,train
Brc1ccnc2[nH]ccc21,[H],Brc1ccnc2[nH][c]cc12,14,C-H,117.5393383,108.904187,124.2738901,train
Brc1ccnc2[nH]ccc21,[H],Brc1ccnc2[nH]c[c]c12,15,C-H,118.7083876,110.1428897,125.1631263,train
Brc1ccnc2[nH]ncc21,[Br],[c]1ccnc2[nH]ncc12,0,Br-C,82.21371914,72.74523584,83.43625787,train
Brc1ccnc2[nH]ncc21,[H],Brc1[c]cnc2[nH]ncc12,11,C-H,114.3672803,105.7773096,120.9292752,train
Brc1ccnc2[nH]ncc21,[H],Brc1c[c]nc2[nH]ncc12,12,C-H,106.8735678,98.33881792,113.4841925,train
Brc1ccnc2[nH]ncc21,[H],Brc1ccnc2c1C=N[N]2,13,H-N,106.9670667,98.31309005,114.9544453,train
Brc1ccnc2[nH]ncc21,[H],Brc1ccnc2[nH]n[c]c12,14,C-H,115.7013644,107.1189238,122.319163,train
Brc1ccnc2c1CCN2,[Br],[c]1ccnc2c1CCN2,0,Br-C,82.93660951,73.51958195,84.10774045,train
Brc1ccnc2c1CCN2,[H],Brc1[c]cnc2c1CCN2,11,C-H,114.4783494,105.9266567,121.0289926,train
Brc1ccnc2c1CCN2,[H],Brc1c[c]nc2c1CCN2,12,C-H,106.7668913,98.23527893,113.3876001,train
Brc1ccnc2c1CCN2,[H],Brc1ccnc2c1[CH]CN2,13,C-H,83.05897377,74.17595636,90.49789157,train
Brc1ccnc2c1CCN2,[H],Brc1ccnc2c1C[CH]N2,15,C-H,89.41501243,80.75162317,96.91929431,train
Brc1ccnc2c1CCN2,[H],Brc1ccnc2c1CC[N]2,17,H-N,92.3348118,83.63502703,100.053449,train
Brc1ccnc2cc[nH]c21,[Br],[c]1ccnc2cc[nH]c12,0,Br-C,83.28550452,73.80698107,84.52462018,train
Brc1ccnc2cc[nH]c21,[H],Brc1[c]cnc2cc[nH]c12,11,C-H,113.7178085,105.1171701,120.2844912,train
Brc1ccnc2cc[nH]c21,[H],Brc1c[c]nc2cc[nH]c12,12,C-H,106.1751503,97.65734314,112.7827257,train
Brc1ccnc2cc[nH]c21,[H],Brc1ccnc2[c]c[nH]c12,13,C-H,119.1645866,110.6041088,125.636613,train
Brc1ccnc2cc[nH]c21,[H],Brc1ccnc2c[c][nH]c12,14,C-H,117.4414469,108.7755476,124.1706461,train
Brc1ccnc2cc[nH]c21,[H],Brc1ccnc2c1[N]C=C2,15,H-N,98.99707486,90.55268625,106.4197377,train
Brc1ccnc2cn[nH]c21,[Br],[c]1ccnc2cn[nH]c12,0,Br-C,82.71384382,73.26857835,83.93834135,train
Brc1ccnc2cn[nH]c21,[H],Brc1[c]cnc2cn[nH]c12,11,C-H,113.7033758,105.108385,120.27137,train
Brc1ccnc2cn[nH]c21,[H],Brc1c[c]nc2cn[nH]c12,12,C-H,106.6620973,98.12483735,113.2627321,train
Brc1ccnc2cn[nH]c21,[H],Brc1ccnc2[c]n[nH]c12,13,C-H,116.2096467,107.5977132,122.8704105,train
Brc1ccnc2cn[nH]c21,[H],Brc1ccnc2c1[N]N=C2,14,H-N,104.7218395,95.99883686,113.0073361,train
CCC(C)(C)O,[H],CCC(C)(C)[O],H-O,16,104.2474427,,,
C[C@H](N)O,[H],[CH2][C@H](N)O,C-H,3,101.6941085,,,
C[C@H](N)O,[H],C[C@H]([NH])O,H-N,7,100.2520929,,,
C[C@H](N)O,[H],C[C@H](N)[O],H-O,9,104.5084864,,,
CCN,[CH2]N,[CH3],C-C,0,82.63854274,,,
CCN,[CH2]C,[NH2],C-N,1,86.4500324,,,
CCN,[H],[CH2]CN,C-H,2,100.3198638,,,
CCN,[H],C[CH]N,C-H,5,90.29352503,,,
CCN,[H],CC[NH],H-N,7,98.40345134,,,
O=C(O)c1c[nH]ccc1=O,[OH],O=[C]c1c[nH]ccc1=O,C-O,1,119.0497525,,,
O=C(O)c1c[nH]ccc1=O,O=[C]O,O=c1[c]c[nH]cc1,C-C,2,117.7972445,,,
O=C(O)c1c[nH]ccc1=O,[H],[O]C(=O)c1c[nH]ccc1=O,H-O,10,116.7825624,,,
O=C(O)c1c[nH]ccc1=O,[H],O=C(O)c1[c][nH]ccc1=O,C-H,11,114.9646689,,,
O=C(O)c1c[nH]ccc1=O,[H],O=C(O)C1=C[N]C=CC1=O,H-N,12,100.6944867,,,
O=C(O)c1c[nH]ccc1=O,[H],O=C(O)c1c[nH][c]cc1=O,C-H,13,112.635983,,,
CC(C)N,C[CH]N,[CH3],C-C,0,82.68748844,,,
CC(C)N,C[CH]C,[NH2],C-N,2,86.69099586,,,
CC(C)N,[H],C[C](C)N,C-H,6,89.50411871,,,
CC(C)N,[H],CC(C)[NH],H-N,10,99.54426271,,,
CC(C)C,C[CH]C,[CH3],C-C,0,87.67053741,,,
CC(C)C,[H],[CH2]C(C)C,C-H,3,100.4830162,,,
CC(C)C,[H],C[C](C)C,C-H,6,94.99796,,,
C1CO1,[H],[CH]1CO1,C-H,3,103.2810788,,,
OC[C@H](O)C(O)[C@H](O)CO,[CH2][C@H](O)C(O)[C@H](O)CO,[OH],C-O,0,98.21331612,,,
OC[C@H](O)C(O)[C@H](O)CO,[CH2][C@@H](O)C(O)[C@@H](O)CO,[OH],C-O,8,98.22900384,,,
OC[C@H](O)C(O)[C@H](O)CO,[H],[O]C[C@H](O)C(O)[C@H](O)CO,H-O,9,105.5332086,,,
OC[C@H](O)C(O)[C@H](O)CO,[H],O[CH][C@H](O)C(O)[C@H](O)CO,C-H,10,93.34321877,,,
OC[C@H](O)C(O)[C@H](O)CO,[H],[O][C@@H](CO)C(O)[C@H](O)CO,H-O,13,106.0226656,,,
OC[C@H](O)C(O)[C@H](O)CO,[H],[O]C([C@@H](O)CO)[C@H](O)CO,H-O,15,106.1331072,,,
OC[C@H](O)C(O)[C@H](O)CO,[H],[O][C@H](CO)C(O)[C@@H](O)CO,H-O,17,106.0314507,,,
OC[C@H](O)C(O)[C@H](O)CO,[H],O[CH][C@@H](O)C(O)[C@@H](O)CO,C-H,18,93.21395191,,,
OC[C@H](O)C(O)[C@H](O)CO,[H],[O]C[C@@H](O)C(O)[C@@H](O)CO,H-O,20,105.5959595,,,
C[C@H](O)C(C)(C)CO,C[C](CO)[C@H](C)O,[CH3],C-C,3,87.60213893,,,
C[C@H](O)C(C)(C)CO,C[C](C)[C@H](C)O,[CH2]O,C-C,5,84.07051828,,,
C[C@H](O)C(C)(C)CO,[CH2]C(C)(C)[C@H](C)O,[OH],C-O,6,96.5805377,,,
C[C@H](O)C(C)(C)CO,[H],[CH2][C@H](O)C(C)(C)CO,C-H,7,100.088313,,,
C[C@H](O)C(C)(C)CO,[H],C[C@H]([O])C(C)(C)CO,H-O,11,104.2060271,,,
C[C@H](O)C(C)(C)CO,[H],C[C@H](O)C(C)(C)[CH]O,C-H,18,91.51905011,,,
C[C@H](O)C(C)(C)CO,[H],C[C@H](O)C(C)(C)C[O],H-O,20,103.3513598,,,
CC(C)(O)C(C)(C)O,C[C](C)C(C)(C)O,[OH],C-O,2,97.83492819,,,
CC(C)(O)C(C)(C)O,C[C](C)O,C[C](C)O,C-C,3,80.50877719,,,
CC(C)(O)C(C)(C)O,[H],CC(C)([O])C(C)(C)O,H-O,13,103.7341403,,,
COC(C)(C)OC,COC(C)(C)[O],[CH3],C-O,0,84.76015067,,,
COC(C)(C)OC,CO[C](C)C,C[O],C-O,1,89.51666889,,,
COC(C)(C)OC,CO[C](C)OC,[CH3],C-C,2,87.83243473,,,
COC(C)(C)OC,[H],[CH2]OC(C)(C)OC,C-H,6,94.86241806,,,
COC(C)(C)OC,[H],[CH2]C(C)(OC)OC,C-H,9,101.4173771,,,
CCC(C)(O)CC,CC[C](C)O,[CH2]C,C-C,1,83.6124367,,,
CCC(C)(O)CC,CC[C](O)CC,[CH3],C-C,2,85.54265439,,,
CCC(C)(O)CC,CC[C](C)CC,[OH],C-O,3,97.41198712,,,
CCC(C)(O)CC,[H],[CH2]C(O)(CC)CC,C-H,11,100.5369819,,,
CCC(C)(O)CC,[H],CCC(C)([O])CC,H-O,14,104.0083617,,,
CC1(C)NC(=O)NC1=O,C[C]1NC(=O)NC1=O,[CH3],C-C,0,73.07467807,,,
CC1(C)NC(=O)NC1=O,[H],CC1(C)[N]C(=O)NC1=O,H-N,15,107.5914381,,,
CC1(C)NC(=O)NC1=O,[H],CC1(C)NC(=O)[N]C1=O,H-N,16,121.7430211,,,
CCN(CO)[C@H](O)CO,[CH2]N(CO)[C@H](O)CO,[CH3],C-C,0,85.86205647,,,
CCN(CO)[C@H](O)CO,OC[N][C@H](O)CO,[CH2]C,C-N,1,83.90297337,,,
CCN(CO)[C@H](O)CO,CC[N][C@H](O)CO,[CH2]O,C-N,2,84.82352908,,,
CCN(CO)[C@H](O)CO,[CH2]N(CC)[C@H](O)CO,[OH],C-O,3,94.94399423,,,
CCN(CO)[C@H](O)CO,[CH2][C@@H](O)N(CC)CO,[OH],C-O,7,100.7810829,,,
CCN(CO)[C@H](O)CO,[H],[CH2]CN(CO)[C@H](O)CO,C-H,8,98.96883695,,,
CCN(CO)[C@H](O)CO,[H],C[CH]N(CO)[C@H](O)CO,C-H,11,94.86743813,,,
CCN(CO)[C@H](O)CO,[H],CCN([CH]O)[C@H](O)CO,C-H,13,94.53485836,,,
CCN(CO)[C@H](O)CO,[H],CCN(C[O])[C@H](O)CO,H-O,15,106.2849644,,,
CCN(CO)[C@H](O)CO,[H],CCN(CO)[C@H]([O])CO,H-O,17,106.0829065,,,
CCN(CO)[C@H](O)CO,[H],CCN(CO)[C@H](O)[CH]O,C-H,18,96.96833826,,,
CCN(CO)[C@H](O)CO,[H],CCN(CO)[C@H](O)C[O],H-O,20,103.7015098,,,
CCC(CO)(CO)CO,[CH2]C(CO)(CO)CO,[CH3],C-C,0,92.05808034,,,
CCC(CO)(CO)CO,OC[C](CO)CO,[CH2]C,C-C,1,87.13715476,,,
CCC(CO)(CO)CO,CC[C](CO)CO,[CH2]O,C-C,2,88.01441234,,,
CCC(CO)(CO)CO,[CH2]C(CC)(CO)CO,[OH],C-O,3,97.86755866,,,
CCC(CO)(CO)CO,[H],[CH2]CC(CO)(CO)CO,C-H,8,98.97511204,,,
CCC(CO)(CO)CO,[H],C[CH]C(CO)(CO)CO,C-H,11,99.23929333,,,
CCC(CO)(CO)CO,[H],CCC([CH]O)(CO)CO,C-H,13,92.38877758,,,
CCC(CO)(CO)CO,[H],CCC(C[O])(CO)CO,H-O,15,106.9080808,,,
CC[C@]1(C)CC(=O)NC1=O,[CH2][C@]1(C)CC(=O)NC1=O,[CH3],C-C,0,90.95993959,,,
CC[C@]1(C)CC(=O)NC1=O,[H],C[CH][C@]1(C)CC(=O)NC1=O,C-H,13,98.55530852,,,
CC[C@]1(C)CC(=O)NC1=O,[H],[CH2][C@@]1(CC)CC(=O)NC1=O,C-H,15,101.933817,,,
CC[C@]1(C)CC(=O)NC1=O,[H],CC[C@]1(C)[CH]C(=O)NC1=O,C-H,18,93.39530202,,,
CC[C@]1(C)CC(=O)NC1=O,[H],CC[C@]1(C)CC(=O)[N]C1=O,H-N,20,123.92989,,,
C#C[C@](C)(O)CC,C#C[C@]([CH2])(C)O,[CH3],C-C,5,91.51026498,,,
C#C[C@](C)(O)CC,[H],[C]#C[C@](C)(O)CC,C-H,6,131.3363787,,,
C#C[C@](C)(O)CC,[H],C#C[C@]([CH2])(O)CC,C-H,7,101.6326127,,,
C#C[C@](C)(O)CC,[H],C#C[C@](C)([O])CC,H-O,10,105.8733185,,,
C#C[C@](C)(O)CC,[H],C#C[C@](C)(O)[CH]C,C-H,11,98.5609561,,,
C#C[C@](C)(O)CC,[H],C#C[C@](C)(O)C[CH2],C-H,13,99.37609029,,,
CCOC(=O)[C@](C)(O)CC,[CH2]OC(=O)[C@](C)(O)CC,[CH3],C-C,0,90.78360956,,,
CCOC(=O)[C@](C)(O)CC,CC[O],CC[C@@](C)(O)[C]=O,C-O,2,102.0448861,,,
CCOC(=O)[C@](C)(O)CC,[CH2][C@@](C)(O)C(=O)OCC,[CH3],C-C,8,91.64204187,,,
CCOC(=O)[C@](C)(O)CC,[H],[CH2]COC(=O)[C@](C)(O)CC,C-H,9,101.5623317,,,
CCOC(=O)[C@](C)(O)CC,[H],C[CH]OC(=O)[C@](C)(O)CC,C-H,12,96.48515633,,,
CCOC(=O)[C@](C)(O)CC,[H],[CH2][C@@](O)(CC)C(=O)OCC,C-H,14,101.4744804,,,
CCOC(=O)[C@](C)(O)CC,[H],CCOC(=O)[C@](C)([O])CC,H-O,17,108.8201007,,,
CCOC(=O)[C@](C)(O)CC,[H],C[CH][C@@](C)(O)C(=O)OCC,C-H,18,98.62496202,,,
CCOC(=O)[C@](C)(O)CC,[H],[CH2]C[C@@](C)(O)C(=O)OCC,C-H,20,100.6361284,,,
CCC(C)(CO)CO,[CH2]C(C)(CO)CO,[CH3],C-C,0,88.12046136,,,
CCC(C)(CO)CO,C[C](CO)CO,[CH2]C,C-C,1,86.53537363,,,
CCC(C)(CO)CO,CC[C](CO)CO,[CH3],C-C,2,88.26416092,,,
CCC(C)(CO)CO,CC[C](C)CO,[CH2]O,C-C,3,85.72023944,,,
CCC(C)(CO)CO,[H],[CH2]CC(C)(CO)CO,C-H,7,100.0268171,,,
CCC(C)(CO)CO,[H],C[CH]C(C)(CO)CO,C-H,10,96.26866573,,,
CCC(C)(CO)CO,[H],[CH2]C(CC)(CO)CO,C-H,12,99.72561281,,,
C=CC=C,[CH]=C,[CH]=C,C-C,1,114.3478275,,,
CC(CO)(CO)CO,OC[C](CO)CO,[CH3],C-C,0,90.92354406,,,
CC(CO)(CO)CO,C[C](CO)CO,[CH2]O,C-C,1,90.07201435,,,
CC(CO)(CO)CO,[CH2]C(C)(CO)CO,[OH],C-O,2,99.21858554,,,
CC(CO)(CO)CO,[H],[CH2]C(CO)(CO)CO,C-H,7,105.0142587,,,
CC(CO)(CO)CO,[H],CC([CH]O)(CO)CO,C-H,10,93.57288706,,,
CC(CO)(CO)CO,[H],CC(C[O])(CO)CO,H-O,12,107.4320508,,,
CC(C)CN,C[CH]CN,[CH3],C-C,0,88.14493421,,,
CC(C)CN,C[CH]C,[CH2]N,C-C,2,79.63465715,,,
CC(C)CN,[CH2]C(C)C,[NH2],C-N,3,87.08883656,,,
CC(C)CN,[H],C[C](C)CN,C-H,7,96.20779735,,,
CC(C)CN,[H],CC(C)[CH]N,C-H,11,90.80117981,,,
CC(C)CN,[H],CC(C)C[NH],H-N,13,97.90332667,,,
CCC(C)C,[CH2]C(C)C,[CH3],C-C,0,89.10690551,,,
CCC(C)C,C[CH]C,[CH2]C,C-C,1,85.46421576,,,
CCC(C)C,C[CH]CC,[CH3],C-C,2,87.38815836,,,
CCC(C)C,[H],[CH2]CC(C)C,C-H,4,99.33969477,,,
CCC(C)C,[H],C[CH]C(C)C,C-H,7,97.10952779,,,
CCC(C)C,[H],CC[C](C)C,C-H,9,95.16173985,,,
C=C(C)C=O,C=[C]C,[CH]=O,C-C,2,95.19625285,,,
C=C(C)C=O,[H],[CH]=C(C)C=O,C-H,4,110.8933905,,,
C=C(C)C=O,[H],[CH2]C(=C)C=O,C-H,6,89.82916837,,,
C=C(C)C=O,[H],C=C(C)[C]=O,C-H,9,90.35188337,,,
O=C1CCCCC1,[H],O=C1[CH]CCCC1,C-H,7,89.54239676,,,
O=C1CCCCC1,[H],O=C1C[CH]CCC1,C-H,9,97.23000951,,,
O=C1CCCCC1,[H],O=C1CC[CH]CC1,C-H,11,97.93846718,,,
CC[C@H](C)O,[CH2][C@H](C)O,[CH3],C-C,0,90.1310002,,,
CC[C@H](C)O,[H],[CH2]C[C@H](C)O,C-H,4,99.07990605,,,
CC[C@H](C)O,[H],C[CH][C@H](C)O,C-H,7,97.49293578,,,
CC[C@H](C)O,[H],[CH2][C@H](O)CC,C-H,10,100.8011632,,,
CC[C@H](C)O,[H],CC[C@H](C)[O],H-O,13,103.4981969,,,
C#CC(=C)C,[C]#C,C=[C]C,C-C,1,133.7679761,,,
C#CC(=C)C,C#C[C]=C,[CH3],C-C,3,91.63200173,,,
C#CC(=C)C,[H],[C]#CC(=C)C,C-H,4,129.6439869,,,
C#CC(=C)C,[H],[CH]=C(C)C#C,C-H,5,111.2824461,,,
C#CC(=C)C,[H],C#CC([CH2])=C,C-H,7,89.18220659,,,
CC1=CC(=O)CC(C)(C)C1,CC1(C)C[C]=CC(=O)C1,[CH3],C-C,0,100.8394413,,,
CC1=CC(=O)CC(C)(C)C1,C[C]1CC(=O)C=C(C)C1,[CH3],C-C,6,86.24860201,,,
CC1=CC(=O)CC(C)(C)C1,[H],[CH2]C1=CC(=O)CC(C)(C)C1,C-H,10,86.14443552,,,
CC1=CC(=O)CC(C)(C)C1,[H],CC1=[C]C(=O)CC(C)(C)C1,C-H,13,112.0197691,,,
CC1=CC(=O)CC(C)(C)C1,[H],CC1=CC(=O)[CH]C(C)(C)C1,C-H,14,91.81711688,,,
CC1=CC(=O)CC(C)(C)C1,[H],CC1=CC(=O)CC(C)(C)[CH]1,C-H,22,84.19288253,,,
CCC(C)(CC)OC(N)=O,CC[C](C)OC(N)=O,[CH2]C,C-C,1,85.5577146,,,
CCC(C)(CC)OC(N)=O,CC[C](CC)OC(N)=O,[CH3],C-C,2,87.55884081,,,
CCC(C)(CC)OC(N)=O,CC[C](C)CC,NC([O])=O,C-O,5,93.18006643,,,
CCC(C)(CC)OC(N)=O,CCC(C)([O])CC,N[C]=O,C-O,6,99.15583463,,,
CCC(C)(CC)OC(N)=O,CCC(C)(CC)O[C]=O,[NH2],C-N,7,105.4171194,,,
CCC(C)(CC)OC(N)=O,[H],[CH2]C(CC)(CC)OC(N)=O,C-H,14,100.296646,,,
CCC(C)(CC)OC(N)=O,[H],CCC(C)(CC)OC([NH])=O,H-N,22,112.914597,,,
C[C@H](O)CN,[CH2][C@H](C)O,[NH2],C-N,3,90.6957583,,,
C[C@H](O)CN,[H],[CH2][C@H](O)CN,C-H,4,101.1230754,,,
C[C@H](O)CN,[H],C[C@H]([O])CN,H-O,8,105.5501513,,,
C[C@H](O)CN,[H],C[C@H](O)[CH]N,C-H,9,93.23842476,,,
C[C@H](O)CN,[H],C[C@H](O)C[NH],H-N,11,99.21858554,,,
CCC(C)=O,[CH2]C(C)=O,[CH3],C-C,0,84.69049717,,,
CCC(C)=O,C[C]=O,[CH2]C,C-C,1,83.6607549,,,
CCC(C)=O,CC[C]=O,[CH3],C-C,2,85.56712724,,,
CCC(C)=O,[H],[CH2]CC(C)=O,C-H,4,100.3637895,,,
CCC(C)=O,[H],C[CH]C(C)=O,C-H,7,89.61707033,,,
CCC(C)=O,[H],[CH2]C(=O)CC,C-H,9,95.06384845,,,
OCCOCCO,[CH2]COCCO,[OH],C-O,0,97.25824742,,,
OCCOCCO,[CH2]OCCO,[CH2]O,C-C,1,85.40522992,,,
OCCOCCO,[O]CCO,[CH2]CO,C-O,2,88.11857883,,,
OCCOCCO,[H],[O]CCOCCO,H-O,6,105.1855686,,,
OCCOCCO,[H],O[CH]COCCO,C-H,7,93.99833816,,,
OCCOCCO,[H],OC[CH]OCCO,C-H,9,95.89278784,,,
CCOC(C)(O)O,[CH2]OC(C)(O)O,[CH3],C-C,0,88.28486872,,,
CCOC(C)(O)O,CC([O])(O)O,[CH2]C,C-O,1,90.1033898,,,
CCOC(C)(O)O,CC[O],C[C](O)O,C-O,2,93.21959949,,,
CCOC(C)(O)O,CCO[C](O)O,[CH3],C-C,3,90.29729008,,,
CCOC(C)(O)O,CCO[C](C)O,[OH],C-O,4,104.3729445,,,
CCOC(C)(O)O,[H],[CH2]COC(C)(O)O,C-H,6,101.1211928,,,
CCOC(C)(O)O,[H],C[CH]OC(C)(O)O,C-H,9,94.29263989,,,
CCOc1ccc(C)cc1,[CH2]Oc1ccc(C)cc1,[CH3],C-C,0,88.56160019,,,
CCOc1ccc(C)cc1,[CH2]C,Cc1ccc([O])cc1,C-O,1,68.54845565,,,
CCOc1ccc(C)cc1,CC[O],Cc1cc[c]cc1,C-O,2,101.8924014,,,
CCOc1ccc(C)cc1,[CH3],CCOc1cc[c]cc1,C-C,6,103.2396632,,,
CCOc1ccc(C)cc1,[H],[CH2]COc1ccc(C)cc1,C-H,10,101.5347213,,,
CCOc1ccc(C)cc1,[H],C[CH]Oc1ccc(C)cc1,C-H,13,94.44826212,,,
CCOc1ccc(C)cc1,[H],CCOc1[c]cc(C)cc1,C-H,15,111.1218038,,,
CCOc1ccc(C)cc1,[H],CCOc1c[c]c(C)cc1,C-H,16,110.614149,,,
CCOc1ccc(C)cc1,[H],[CH2]c1ccc(OCC)cc1,C-H,17,89.09059027,,,
CC(C)C#N,C[CH]C#N,[CH3],C-C,0,81.57617,,,
CC(C)C#N,[H],C[C](C)C#N,C-H,7,88.13552158,,,
C=C(O)C=O,[H],C=C([O])C=O,H-O,6,95.97059895,,,
CCCCOCCO,[CH2]CCOCCO,[CH3],C-C,0,89.00273901,,,
CCCCOCCO,[CH2]COCCO,[CH2]C,C-C,1,88.43484337,,,
CCCCOCCO,[CH2]OCCO,[CH2]CC,C-C,2,86.11682512,,,
CCCCOCCO,[O]CCO,[CH2]CCC,C-O,3,86.39669414,,,
CCCCOCCO,CCCC[O],[CH2]CO,C-O,4,88.96948104,,,
CCCCOCCO,[CH2]O,[CH2]OCCCC,C-C,5,85.31549613,,,
CCCCOCCO,[CH2]COCCCC,[OH],C-O,6,97.69060112,,,
CCCCOCCO,[H],[CH2]CCCOCCO,C-H,7,100.2627605,,,
CCCCOCCO,[H],C[CH]CCOCCO,C-H,10,96.82087365,,,
CCCCOCCO,[H],CC[CH]COCCO,C-H,12,98.2886172,,,
CCCCOCCO,[H],CCC[CH]OCCO,C-H,14,93.88350402,,,
CCCCOCCO,[H],CCCCO[CH]CO,C-H,16,95.55142294,,,
CCCCOCCO,[H],CCCCOC[CH]O,C-H,18,94.11191729,,,
CCCCOCCO,[H],CCCCOCC[O],H-O,20,104.6151629,,,
CC(C)CO,C[CH]CO,[CH3],C-C,0,88.16438699,,,
CC(C)CO,[CH2]O,C[CH]C,C-C,2,84.40560808,,,
CC(C)CO,[CH2]C(C)C,[OH],C-O,3,95.60978128,,,
CC(C)CO,[H],C[C](C)CO,C-H,7,96.01640711,,,
CC(C)CO,[H],CC(C)[CH]O,C-H,11,93.75360965,,,
CC(C)CO,[H],CC(C)C[O],H-O,13,102.1176771,,,
O=C1OC[C@@H]2CC=CC[C@H]12,[H],O=C1O[CH][C@@H]2CC=CC[C@H]12,C-H,11,95.4510215,,,
O=C1OC[C@@H]2CC=CC[C@H]12,[H],O=C1OC[C@@H]2[CH]C=CC[C@H]12,C-H,14,80.87712497,,,
O=C1OC[C@@H]2CC=CC[C@H]12,[H],O=C1OC[C@@H]2C[C]=CC[C@H]12,C-H,16,108.4994436,,,
O=C1OC[C@@H]2CC=CC[C@H]12,[H],O=C1OC[C@@H]2CC=[C]C[C@H]12,C-H,17,108.109133,,,
O=C1OC[C@@H]2CC=CC[C@H]12,[H],O=C1OC[C@@H]2CC=C[CH][C@H]12,C-H,18,81.47451354,,,
CCC1(CC)CCCCC1,[CH2]C1(CC)CCCCC1,[CH3],C-C,0,86.56612157,,,
CCC1(CC)CCCCC1,CC[C]1CCCCC1,[CH2]C,C-C,1,82.40448188,,,
CCC1(CC)CCCCC1,[H],[CH2]CC1(CC)CCCCC1,C-H,10,98.90671356,,,
CCC1(CC)CCCCC1,[H],C[CH]C1(CC)CCCCC1,C-H,13,94.80092218,,,
CCC1(CC)CCCCC1,[H],CCC1(CC)[CH]CCCC1,C-H,20,96.7129421,,,
CCC1(CC)CCCCC1,[H],CCC1(CC)C[CH]CCC1,C-H,22,96.24984046,,,
